Tweet ID,Conversation ID,Depth,Username,Tweet,Date,Personal Attack?
2462,100388,1,bryan_caplan,"A Universal Basic Income always has a benefit reduction or ""clawback"" rate; if you earn $1, the government reduces your transfer by x cents.  If the U.S. had a UBI, what clawback rate per $1 of earned income would seem fair to the typical American?",4/26/19 14:20,neg
2463,100388,2,DWAnderson1,"@bryan_caplan Not always. On its face, the @AndrewYang does not have a clawback. He proposes a VAT to pay for it, but that is not the same thing. Do you think there *is* some sort of clawback that is diguised in some way?",4/26/19 14:39,neg
2464,100388,3,csgrandfield,@DWAnderson1 @bryan_caplan @AndrewYang Yes there is an effective clawback on other benefits/services which cannot be collected at the same time - but there is no clawback on the UBI payment itself.,4/26/19 14:55,neg
2465,100388,4,DWAnderson1,"@csgrandfield @bryan_caplan @AndrewYang I thought this UBI *replaced* the other benefits. (See 4th bullet at  https://t.co/N81gTKnJPJ)  That's not really a clawback, e.g. it creates no disincentive to earn additional income.",4/26/19 14:59,neg
2466,100388,5,csgrandfield,@DWAnderson1 @bryan_caplan @AndrewYang It's not a clawback in that sense correct - if anything it's the opposite because it overrides the clawback associated with other benefits. Though if by clawback you just mean reduction in benefits than it could potentially be described that way.,4/26/19 15:54,neg
2467,100389,1,AndrewYang,".@voteojeda2020 Richard Ojeda is right. Universal Basic Income would help millions of Americans do much more. $1,000/mo. no strings attached. It will be spent locally, help pay off debt, the occasional night out. Thank you for the shout out Richard.👍😀🇺🇸  https://t.co/a1BGEZQfqY",5/2/19 11:15,neg
2468,100389,2,MisnomerGuy,"@AndrewYang @VoteOjeda2020 With a UBI in place no one will want to do all the crappy jobs that people only do out of desperation so business owners will then have to pay their employees better than living wages and that's just something they don't want to do because you know, capitalism.",5/2/19 11:31,neg
2469,100389,3,Cody_Morel,@Misheard_Metal @AndrewYang @VoteOjeda2020 Oh so you're going to survive on 12k a year? Teach me your ways.,5/2/19 11:50,neg
2470,100389,4,MisnomerGuy,"@Cody_Morel @AndrewYang @VoteOjeda2020 With severe depression, anxiety, and no ambition you can live rather comfortably on a UBI when the shadow people don't have you up all night.",5/2/19 12:04,neg
2471,100389,5,CompSyn,"@Misheard_Metal @Cody_Morel @AndrewYang @VoteOjeda2020 Automation will take away those crappy jobs in just about 4-8 years anyways  so yeah, UBI may be inevitable under any administration if they don't like assasination attempts or instability.",5/2/19 12:26,neg
2472,100390,1,BBCScotNine,"“The market has been allowed to eat away at the public realm” Social commentator, Rory Scothorne, told #TheNine that expanding public services was a better way to revise welfare reform rather than universal basic income which ""funnels the cash back into multi-nationals.""  https://t.co/eVlQX0jwHe",5/8/19 16:48,neg
2473,100390,2,paulffoley,"@BBCScotNine Rory - useful perspective. Your view does feel a bit ""we'll decide what you need to live a decent life."" Maybe more personal freedom / respect in the living wage approach? A conversation to be had",5/8/19 17:17,neg
2474,100390,3,shirkerism,"@paulffoley @BBCScotNine I don’t think the market is a good way of giving people ‘choice’, which is how it’s framed from a UBI perspective. Extending collective, democratic, community-based control of properly funded public services - including marketised areas like energy, food, culture - is my priority",5/8/19 18:49,neg
2475,100390,4,paulffoley,"@shirkerism @BBCScotNine UBI may or may not not work. However I don’t understand your logic. The market has flaws but it evidently delivers choice in product, service and delivery. I don’t see evidence that public services can give as much choice",5/9/19 2:49,neg
2476,100391,1,thesundaypeople,Labour to pilot Universal Basic Income scheme for EVERYONE - rich or poor  https://t.co/N3tDQHlyE8  https://t.co/JACfZW196v,5/11/19 15:32,neg
2477,100391,2,leepfwd,@thesundaypeople I voted for #Brexit but am now thinking I'd like us to #Remain in the EU...just so it'll be easier to go and live somewhere else if Corbyn and McDonnell get the keys to No10 and 11.,5/12/19 5:23,neg
2478,100391,3,SeanElliot6335,@_opinionchanger @thesundaypeople That's a stroke of genius!!,5/12/19 5:37,neg
2479,100392,1,DonnaLynnNH,Do you support Universal Basic Income (UBI)?,5/17/19 19:28,neg
2480,100392,2,Fiorella_im,@DonnaLynnNH Yes but it won’t work in a capitalist system.,5/18/19 16:49,neg
2481,100392,3,frankafuller,@Fiorella_im @DonnaLynnNH Why is that?,5/18/19 21:06,neg
2482,100393,1,santisiri,the only universal basic income mechanism we find in nature is the time we get.,5/23/19 9:29,neg
2483,100393,2,thibauld,"@santisiri Ahaha I don't think I can ever be, I am just too french for that :) I only think UBI already exists (not in the US for sure) and it's called Social Security. What we need is not UBI but better Social Security systems.",5/23/19 9:48,neg
2484,100393,3,markb,@thibauld @santisiri I think we can use UBI to demolish voter apathy 4eva 💃🏽,5/23/19 9:56,neg
2485,100394,1,Quicktake,"2020 presidential candidate @AndrewYang explains how he connects with his loyal fan base dubbed the #YangGang, and why he's in favor of a universal basic income  https://t.co/XCX2wpIrU0",5/26/19 3:20,neg
2486,100394,2,CestShai,@tictoc @AndrewYang ... that’s a TERRIBLE name ... 🙈 - ppl are gonna be mean -,5/26/19 3:31,neg
2487,100394,3,SasukePaths,"@shai2018 @tictoc @AndrewYang They won’t care because the young are idiots enough to think a law,providing $1,000 per month, will be reality - so delusional.",5/26/19 3:55,neg
2488,100394,4,CestShai,"@SasukePaths @tictoc @AndrewYang Throw Bernie in there, too",5/26/19 5:18,neg
2489,100395,1,MarthaKelly3,"Guys we already pay taxes so what’s so scary about saying “I’d like my tax money to pay for universal healthcare, free public college tuition, and universal basic income instead of tax refunds for billionaires and subsidies for giant corporations?”",6/2/19 17:48,neg
2490,100395,2,balaflear,@MarthaKelly3 Just think about how nice it would be to not pay stupid health insurance and just walk into a clinic and get a appointment and some medicine for like $20,6/2/19 18:32,neg
2491,100395,3,baesekbeach,@balaflear @MarthaKelly3 That’s what it’s like in the UK atm...the concept of health insurance is bizarre to me. But they may be selling the NHS in a US trade deal post-brexit so might not be like this much longer 😠,6/4/19 6:21,neg
2492,100396,1,Quicktake,"We talked to 2020 candidate @AndrewYang about:  -Tackling climate change -His plan for a universal basic income -The student debt crisis, and more  #YangGang  https://t.co/BsNf83IREG",6/5/19 15:00,neg
2493,100396,2,vangelicmonk,@tictoc @AndrewYang Ummmm...no. #neveryang,6/5/19 17:31,neg
2494,100396,3,BoycottHegemony,@vangelicmonk @tictoc @AndrewYang Ah never,6/5/19 17:35,neg
2495,100397,1,pmpoc,Any suggestions for best engagements with/critiques of Universal Basic Income?,6/11/19 11:16,neg
2496,100397,2,Sean_Byers84,"@pmpoc @billy_blog has written a good critique of UBI, beginning here  https://t.co/3nEC5WMrKe Search his blog site for posts where he has built on this initial three-parter",6/11/19 12:14,neg
2497,100397,3,alexgordon4me,@Sean_Byers84 @pmpoc @billy_blog Thanks. I hadn't seen that before.  Really useful.,6/11/19 12:33,neg
2498,100398,1,alexkotch,".@andrewyang: $15-minimum wage is bad. Here's my plan for $1,000-per-month Universal Basic Income, which excludes you from existing welfare benefits.  https://t.co/CvFquJ1P8w",6/17/19 17:23,neg
2499,100398,2,alexkotch,@AndrewYang Going on the Rubin Report and being praised by Quillette probably aren't the greatest looks in a Dem primary.  https://t.co/XxO3NUVHLT,6/17/19 17:32,neg
2500,100398,3,h0rngas,@alexkotch @AndrewYang It stacks with social security and medicare. So much disinfo!,6/17/19 17:33,neg
2501,100399,1,fawfulfan,"@thedailybeast It's worth noting that Andrew Yang's flagship policy — universal basic income — is adored by the alt-right and white nationalists, partly because they see it as a means of replacing the welfare state and economically punishing POC for having children.",7/2/19 11:28,neg
2502,100399,2,ericlevalley,"@fawfulfan It wld help more people than any other policy that's currently being proposed.  It's also opt in, and not meant to replace welfare for people who welfare is actually working for. But Welfare usually keeps people poor by putting limits on how much money they can make. UBI doesn't.",7/2/19 17:27,neg
2503,100399,3,ericlevalley,@fawfulfan Giving people more money to make the moves they want to in life is a good thing and so much more beneficial to poor people in particular who can't climb out of that poverty hole.,7/2/19 17:31,neg
2504,100400,1,bugwannostra,On top of my Universal Basic Income. I would introduce a hard hitting federal ICAC that would have the ability to investigate corruption past and present in Australian politics. I would also like to rebuild the Australian Public Service and stop giving contracts to multinationals,7/5/19 4:44,neg
2505,100400,2,z3ndrag0n,@bugwannostra I wasn’t meaning instead of a good strong independent PS...I meant to augment as necessary to fill *tactical* gaps. Sorry for the confusion.,7/5/19 4:58,neg
2506,100400,3,bugwannostra,@z3ndrag0n All good.🙂,7/5/19 4:59,neg
2507,100401,1,jay_jaydraper,"If Bruce Wayne really wanted to put an end to organised crime in Gotham, he could liquidate his estate and fund universal basic income without ever having to put on a cape.",7/11/19 13:44,neg
2508,100401,2,N01H3r3,"@jay_jaydraper If Gotham were an ordinary city, perhaps (and this is the flaw in the ""realistic"" takes on Batman). But centuries-old criminal conspiracies and pseudo-mystical secret societies and possibly being haunted are problems that lack economic solutions.",7/11/19 14:33,neg
2509,100401,3,N01H3r3,"@jay_jaydraper To quote Superman: ""these 'no-nonsense solutions' of yours just don't hold water in a world of jet-powered apes and time travel.""",7/11/19 14:37,neg
2510,100402,1,nowthisnews,‘This would be tremendous for America … this is not as radical as you might think’ — @AndrewYang explains why he’s spearheaded his campaign with universal basic income in the latest ’20 Questions for 2020’  https://t.co/h3XthfFcJw,7/17/19 10:03,neg
2511,100402,2,zhjnrbx,@nowthisnews @AndrewYang  https://t.co/4iuHAD5dGy,7/17/19 13:20,neg
2512,100402,3,JimktJim,@zhjnrbx @nowthisnews @AndrewYang This is great!,7/17/19 13:56,neg
2513,100403,1,madlori,"When discussing Universal Basic Income, inevitably the retort comes: ""So you just want people to not have to work, is that it?"" Accompanied by a smug smirk, expecting me to backpedal and hem and haw, say ""Of course not, that's silly."" Except...yes. Yes, I do. 1/11",7/23/19 14:13,neg
2514,100403,2,kitefosta,"@madlori This just doesn’t accept the reality of human nature. There won’t be “some” who take advantage of it — there will be many, many who do. And I’d be one of them tbh. This simply isn’t feasible and sustainable.",7/24/19 5:02,neg
2515,100403,3,sandrangelion,"@kitefosta @madlori how would you take advantage of making roughly 1000$ monthly? would you spend it on yourself? if so, congratulations thats the point! If you think quitting your job and living off only that 1k is what is considered ""taking advantage"" then youre doing what 400k ppl wish they could",7/24/19 6:40,neg
2516,100403,4,valstals,@sandrangelion @kitefosta @madlori I also find it interesting that a lot of people would probably reduce their consumption in order not to have to work and be able to live off their 1000$. Prob better for the planet overall to have frugal couch potatoes than unfulfilled workers buying Funkos to fill the void.,7/24/19 8:44,neg
2517,100403,5,SaitsChristian,@valstals @sandrangelion @kitefosta @madlori Woooow. I feel seen and attacked at the same time.,7/24/19 16:08,neg
2518,100404,1,Pinboard,"2019 is the year of economic stimulus via Equifax breach settlement. If we can hit the milestone of 100 such breaches a year, the U.S. will have a de facto Universal Basic Income",7/26/19 16:47,neg
2519,100404,2,rsthau,@Pinboard Federal disability payments require recipients to demonstrate both the disability and lack of other financial resources; the process is arduous (all the more so because you have to do it while disabled and destitute). Falls down hard on the 'U' in UBI.,7/26/19 18:04,neg
2520,100404,3,Tetizera,@rsthau @Pinboard It sucks so much for everyone involved. The disabled usually lack education and understanding parents. The system is not willing to pay you to have a dignified life.   I'm not from the US. My mom is still fighting in Brazil to get *something*.,7/26/19 18:58,neg
2521,100405,1,Reverend_Scott,"Real question. Universal Basic Income. Extra money always sounds nice, but would it change anything really? What's to prevent businesses from just increasing prices of everything to take advantage? Rent goes up, car prices go up. The dollar menu becomes the ten dollar menu.",8/2/19 16:37,neg
2522,100405,2,flyeTwaddle,@Reverend_Scott The short answer to “would UBI cause inflation” is “depends on how you pay for it.”,8/2/19 16:48,neg
2523,100405,3,Reverend_Scott,"@flyeTwaddle Interesting. I feel like, at the end of the day, I'm gonna pay for it myself somehow",8/2/19 16:50,neg
2524,100405,4,PaperWash,"@Reverend_Scott Right, so the less you make, instead of giving money to the government you receive it",8/2/19 16:50,neg
2525,100406,1,Lederrick_,"America needs a Universal Basic Income $1,000 a month to every person. There’s more than enough money to pay for it. We need Andrew Yang to become president. No reason for poverty in the 21st century in America",8/14/19 16:11,neg
2526,100406,2,imelemi,"@Lederrick_ Imagine the lazy people who won’t work though.. I agree though. It shouldn’t be $1000 cash, but $1000 directly going towards bills like food, rent, gas... so that you can afford to actually live life without as much stress.",8/14/19 16:14,neg
2527,100406,3,imelemi,@Lederrick_ $1000 to an addict every month would just enable them etc..,8/14/19 16:14,neg
2528,100406,4,Lederrick_,@imelemi Yeah or maybe it would give them a way out of addiction. A lot of addicts I know want to quit but are so hopeless they see no path out. And even if they do spend it money will just circulate back to dealers who buy consumer goods so ion see the problem,8/14/19 16:17,neg
2529,100406,5,imelemi,"@Lederrick_ I’m an ex heroin addict and if I got paid $1000 a month it would be gone with a few days. That’s just me personally, i understand everybody struggles differently.. so I am not disagreeing with you.",8/14/19 16:20,neg
2530,100406,6,Lederrick_,@imelemi Yeah but maybe if u woulda had a little help to begin with u wouldn’t have ended up an addict. A lot of ppl become addicts bcuz they feel they have no future and become depressed,8/14/19 16:22,neg
2531,100406,7,heavyarmor,@Lederrick_ Inflation? Bernie is better,8/14/19 16:22,neg
2532,100406,8,vvvoltt,@killpainkilljoy @Lederrick_ U need a better understanding of economics,8/14/19 16:37,neg
2533,100406,9,heavyarmor,"@vvvoltt @Lederrick_ Lol so if everyone is getting $1,000 a month your landlord won’t raise your rent by $1,000? You need a better understanding of inflation",8/14/19 16:44,neg
2534,100406,10,vvvoltt,@killpainkilljoy @Lederrick_ Yea I forgot there’s only one landlord in the world my b lmaoo,8/14/19 16:48,neg
2535,100406,11,heavyarmor,@vvvoltt @Lederrick_ Most companies will respond by raising prices 😂 this ain’t rocket science,8/14/19 16:51,neg
2536,100406,12,Lederrick_,@killpainkilljoy @vvvoltt Okay then we keep adding a bigger added value tax to their products to combat it. If they wanna keep raising their prices eventually another company will sell for cheaper. Company’s have to keep prices low to stem competition they have no choice,8/14/19 16:54,neg
2537,100406,13,heavyarmor,@Lederrick_ @vvvoltt Instead of trying to fix a broken system that inevitably reproduces poverty why not move beyond Capitalism? Yang’s UBI proposal is much less progressive than the ones in Europe by the way.,8/14/19 16:57,neg
2538,100406,14,vvvoltt,@killpainkilljoy @Lederrick_ Just watch his podcast with h3h3 or joe Rogan. I’m 100% sure you’ll be on board.,8/14/19 17:01,neg
2539,100406,15,heavyarmor,"@vvvoltt @Lederrick_ Bernie’s episode was much better. Yang has no theory of change, whereas Bernie emphasizes the importance of a ‘political revolution’ to upend the status quo. This is why Yang is my fourth choice behind Warren and Gabbard.",8/14/19 17:20,neg
2540,100406,16,vvvoltt,"@killpainkilljoy @Lederrick_ You’re going to get trump for another 4 years if you support Bernie, Warren or gabbard. Yang is the only one who can actually wake people up. Nobody is addressing automation, mental health and education like he is.  https://t.co/tWP2L9QfNF",8/14/19 17:27,neg
2541,100406,17,heavyarmor,"@vvvoltt @Lederrick_ Bernie Sanders flipped states like Texas, Michigan, and Wisconsin. He will have no trouble beating Trump.  https://t.co/ww6LrXb0Jn",8/14/19 17:35,neg
2542,100407,1,rozzleberry,Who agrees Universal Basic Income cld be a solution to society’s problems? Every person wld be paid a small allowance to live on. It wld remove stigma of claiming ESA with no resentment from taxpayers. It wld help ppl avoid debt &amp; increase liquidity in the economy. Pls vote &amp; RT:,8/17/19 7:36,neg
2543,100407,2,AbdullaLoula,@rozzleberry I've been reading a lot about this lately and I'm convinced it would be a great solution to relieve poverty. Trials around the world have shown positive results. #TheDivide #UtopiaforRealists,8/17/19 8:01,neg
2544,100407,3,rozzleberry,"@AbdullaLoula Yes I think clearly UBI is no panacea - there would still be poor ppl and ppl in debt, but maybe it would mitigate the stresses of the present system. Trials have shown ppl have improved health &amp; wellbeing, which wld have positive implications for the current burden on our NHS.",8/17/19 8:17,neg
2545,100407,4,otivar55,@rozzleberry @angelaissa66 Shit i hit the wrong tick. Damn this arthritis,8/17/19 8:33,neg
2546,100408,1,DividendReport,"@KamalaHarris How is this going to help 3.5 million truck drivers at risk of losing their careers in 5-10 years? Call center workers? Fast food, retail? Tax cuts are an old solution to new problems. We need forward thinking solutions like @AndrewYang’s Freedom Dividend- Universal Basic Income  https://t.co/elqJJq38iE",8/20/19 13:44,neg
2547,100408,2,DividendReport,@KamalaHarris @AndrewYang  https://t.co/8irKxkh3U8,8/20/19 13:44,neg
2548,100408,3,Wristlocks4All,@DividendReport @KamalaHarris @AndrewYang 💯,8/20/19 13:45,neg
2549,100409,1,GarrettHaake,"One of the most interesting things about Yang’s plan is how he links it to universal basic income, his freedom dividend. He tells me people need to that $ to get past day-to-day concerns &amp; see existential threat.  https://t.co/llXsQnyEEs",8/26/19 11:24,neg
2550,100409,2,MB32641556,"@GarrettHaake To be honest, Yang is right on this one. It’s hard to view the climate crisis as an existential threat when you can barely make ends meet.",8/26/19 12:37,neg
2551,100409,3,Sljm8D,"@MB32641556 @GarrettHaake Yes. Climate change is an existential threat, but so is not being able to afford food. One of those is much morr immediate than the other.  Hierarchy of Needs.",8/26/19 16:54,neg
2552,100410,1,MColeman210,Somebody told me they don’t want universal basic income because it’ll make us a socialist country like North Korea. My nigga what,9/2/19 17:33,neg
2553,100410,2,ecchen1,@MColeman210 Tell them Alaska already has a mini-UBI.,9/4/19 1:44,neg
2554,100410,3,MColeman210,@ecchen1 He said that doesn’t count.,9/4/19 8:13,neg
2555,100410,4,ecchen1,@MColeman210 Why not? It's a hand out. No questions asked.,9/4/19 8:14,neg
2556,100411,1,scottsantens,"I know what the polls say and have said for years. In polls, when asked about universal basic income and a federal job guarantee, FJG comes out on top. The odds were with Bernie to take that route, but I've always felt that route is a loser. People want OTHER people to do those.",9/11/19 15:59,neg
2557,100411,2,gdifreetrial,@scottsantens What does giving a homeless drug addict a basic income do for society?,9/11/19 17:41,neg
2558,100411,3,NE_YangMobile,@gdifreetrial @scottsantens Consistently reinforces that they are one of us and part of our society. Will they slip up from time to time? Sure. Could it possibly be the stepping-stone they need to get out of the mud? I think so.  #HumanityFirst,9/11/19 17:46,neg
2559,100412,1,eugenegu,"We’re at the start of the technological singularity where automation and artificial intelligence will take over pretty much everything. Not just factory jobs, but professional ones too. Even doctors, lawyers, and professors. That’s why universal basic income is key to our future.",9/14/19 19:38,neg
2560,100412,2,pheinisch,@eugenegu With all due respect Dr. where are we going to get the money to pay for universal basic income? And if automation takes away the jobs...is the income from ubi going to cover all the needed expenses?,9/14/19 19:43,neg
2561,100412,3,aiforhumanity01,@pheinisch @eugenegu  https://t.co/PwClzLTvD5 FAQ section  https://t.co/odY3dNw99v,9/14/19 20:16,neg
2562,100413,1,DonnaLynnNH,"I DO NOT support Universal Basic Income as proposed by Yang. UBI would be paid for using a VAT (sales) tax. I don't want my income going to people to spend ""as they wish.""  However, I would pay more taxes to support health care, housing, living wage/job &amp; education for all.",9/20/19 11:54,neg
2563,100413,2,blondebonnie94,"@DonnaLynnNH UBI, should be applied in conjunction with the social services already in place, and Medicare For All.",9/21/19 9:57,neg
2564,100413,3,QBrenner,"@blondebonnie94 @DonnaLynnNH And that is precisely the problem, as it would be way too much change too fast from the perspective of Independents who value Independence.",9/21/19 10:00,neg
2565,100414,1,politico,"Yang saw major surges in donations around the September debate.  His campaign said he raised $1 million in the 72 hours after it — in which he announced a contest to give 10 families $1,000 a month as a trial run for his universal basic income program  https://t.co/8dTrJ5EF9N  https://t.co/CAxELuAJOc",10/2/19 10:33,neg
2566,100414,2,Glamuary,"@politico this is why dems are not raising as much as the gop/trump...  too crowded a field...  $150M in a week, the trump campaign raised...  here the dems are struggling to match that in 3 months  the dems are attracted to losing...  even though we have a democracy/scotus/senate to save  https://t.co/EQYLwnuQyc",10/2/19 10:33,neg
2567,100414,3,moving_humanity,@Glamuary @politico We're losing because we don't have a strong economic message that we're making front and center. A lot of our candidates are just running as anti Trump. There's a reason why a random guy like Yang is doing so well,10/2/19 10:43,neg
2568,100415,1,reesetheone1,I wished Hillary would've fought the urge of being pushed left in 16.... It got our asses NO where.  Moving to the right of where we were in 16 made for a good 18. Now we are talking universal basic income and abolishing  jails.  What the fuck is wrong with Looney liberals?  https://t.co/koi1EDsELL,10/8/19 8:43,neg
2569,100415,2,annihiIation,"@reesetheone1 ""progressives are why Clinton lost""  Your feelings =/= fact  75% of Sanders supporters voted for her. A higher number than Shillary supporters voted for Obama in 2008.",10/8/19 16:04,neg
2570,100415,3,annihiIation,@reesetheone1 She handed Trump the presidency on a silver platter by ignoring swing states and using her pied piper strategy. Stop blaming progressives for her own arrogance.,10/8/19 16:06,neg
2571,100415,4,annihiIation,@reesetheone1 And before you even bother mentioning the Green party as a reason: nope!   Two biggest 3rd party turnouts were Green (1.5m) and Libertarian (4.5m)  Even if 3rd party options did not exist she still would have lost. This time not only the electoral vote but also the popular vote,10/8/19 16:09,neg
2572,100415,5,annihiIation,"@reesetheone1 Let's say these 6m third party voters HAD to choose between Clinton and Trump. Even if you assume the left wing Greens voted Clinton instead, what on earth makes you think the right wing Libertarians would too? They wouldn't. That's 4.5m extra votes for Trump",10/8/19 16:12,neg
2573,100415,6,annihiIation,@reesetheone1 And only a mere 1.5m extra for Clinton. Even with the extra Green votes she still would have lost the electoral vote and would have been within the margin of error for the popular vote. Stop blaming your canadidate's humiliating loss on progressives,10/8/19 16:16,neg
2574,100416,1,SharmanTV,"Catch my one on one interview with @AndrewYang, who explains his universal basic income plan, why he says “you’ll see a surprise come February” in the early states, and why he believes he’s gaining momentum.   At 6:30  https://t.co/qIWgw1Vf0O",10/11/19 18:04,neg
2575,100416,2,dmit0820,@SharmanTV @AndrewYang  https://t.co/XyXc0Lp5cV,10/11/19 19:28,neg
2576,100416,3,yxsmm,@dmit0820 @SharmanTV @AndrewYang Investment in the people directly is the most efficient and effective use of our pooled resources.,10/12/19 21:03,neg
2577,100417,1,scottsantens,"With Abhijit Banerjee's win of the Nobel in Economics today, the number of Nobel Prize winners in support of universal basic income just increased again. Banerjee is even working with @Give_Directly on their ongoing huge UBI experiment in Kenya. #YangGang   https://t.co/yO7iz60quA",10/14/19 9:24,neg
2578,100417,2,Zadley91,"@scottsantens I agree, but Yang’s UBI hurts the poorest people in the country. Why make them choose between UBI or social safety net?",10/14/19 12:46,neg
2579,100417,3,IgnatPete,"@Zadley91 @scottsantens Yang's UBI would stack on most programs like SSDI, Social Security, UI &amp; housing assistance. Yang is also running on Med4All. The 3 programs that don't stack are SNAP, TNAF and SSI and that is specifically because of their means tested nature which actually encourages poverty",10/14/19 13:09,neg
2580,100417,4,Zadley91,"@IgnatPete @scottsantens I’m not against a UBI, I just think Yang’s won’t help enough when self driving vehicles take over. $12k a year wouldn’t be enough. I also think Bernie’s guaranteed jobs plus Green New Deal does the most to fix climate change.",10/14/19 13:19,neg
2581,100417,5,Zadley91,@IgnatPete @scottsantens Maybe instead of a UBI we could first fight for a 30 hour work week.,10/14/19 13:19,neg
2582,100417,6,MinhRaise_AU,@Zadley91 @IgnatPete @scottsantens Need to look beyond the money and peek into the 2nd order impacts of what Yang's Freedom Dividend would do for a community. UBI needs to come first. Recommend you look at the Mincome study and Namibia BIG project.,10/14/19 14:16,neg
2583,100417,7,Zadley91,@MinhRaise_AU @IgnatPete @scottsantens How does that help people with tens of thousands of dollars in medical or student loan debt?,10/14/19 14:36,neg
2584,100417,8,IgnatPete,@Zadley91 @leojohnhenry @scottsantens Because $12K makes makes the transition a lot smoother than $0. Americans will re-invent their economy if they can get a slice of the new tech wealth. We see what the alternative is in our burnt out manufacturing towns where labor displacement already happened,10/14/19 14:41,neg
2585,100417,9,paulee,"@IgnatPete @Zadley91 @leojohnhenry @scottsantens This. The #FreedomDividend is meant to “take the economic boot off the throat” of normal Americans. Not meant to replace income from work. But imagine a couple w/ adult kid who still lives with them. That’s $36K/year for that household, giving them options to better their lives.",10/14/19 14:50,neg
2586,100418,1,RBReich,"As Tonya Riley says, under Yang's plan ""to receive universal basic income, citizens would have to choose between the $1,000 or any existing welfare benefits—potentially including Social Security, disability insurance, food stamps, and housing assistance.""  https://t.co/MhRVHlQ3wg",10/17/19 16:06,neg
2587,100418,2,AndrewYang,@RBReich Robert you know better than this. I would not touch existing programs. The Freedom Dividend would supplement existing programs. I am adding not subtracting.  Please get your facts right.  Thank you.  👍🇺🇸,10/17/19 21:13,neg
2588,100418,3,JoshRing4UBI,"@AndrewYang @RBReich Say it louder for the @_michaelbrooks and @SamSeder of the world, Andrew!",10/17/19 21:14,neg
2589,100418,4,Fred_Rocket,@JoshRing4Yang @two_knocks @AndrewYang @RBReich  https://t.co/dUb8jWazlj,10/17/19 21:38,neg
2590,100419,1,BDUTT,"""NYAY was NOT a great scheme, needed changes""- Nobel winner Abhijit Banerjee tells me ""NYAY would have had to evolve into something different. It did not have the spirit of Universal Basic Income"" Says his inputs were limited to costing. Big news point on #BehasWithBarkha  https://t.co/o0iUFiLBgF",10/20/19 12:09,neg
2591,100419,2,ravisud,"@BDUTT The way it was projected seemed to be panacea for India .  Was rejected by masses      Pl remember India has changed and most economic models  preached by global  economists are irrelevant in India  @narendermodi,@amitshah",10/20/19 12:15,neg
2592,100419,3,baqwas,"@ravisud @BDUTT @Narendermodi @AmitShah In late 70s, RBI sent a handful of brilliant economists to Cambridge to develop econometric models for India. Yes, they realized that kisan's responses to stimuli could not be modeled by 800 equation Treasury model. 😁",10/21/19 7:01,neg
2593,100420,1,normonics,"So much political clarity can be gained if we simply ask ""could this be tried at a smaller scale?""  The answer is almost ALWAYS *yes*  Universal healthcare? Try it in your state  Basic income? give it a try in your county  if it works for you: god bless, maybe we will try it",10/23/19 14:30,neg
2594,100420,2,jeff_craddock,"@normonics In both of these examples, it could never work for a state or county because that locality would be overwhelmed by needy people from other localities in the US.  You can't provide for all with only  local resources.  Same reason those programs can't work with open borders.",10/23/19 14:50,neg
2595,100420,3,normonics,@jeff_craddock adding some criteria (e.g. local resident for x years) is not that hard to imagine.,10/23/19 14:52,neg
2596,100420,4,jeff_craddock,"@normonics Yes, to try it locally, you would need some limitations that are not traditional or currently in existence in the US.",10/23/19 14:56,neg
2597,100421,1,existentialcoms,"The idea behind Universal Basic Income is that as factories become automated, all of society's productive capacity will remain in the hands of a vanishingly small group of trillionaires, but they will give just enough money to the displaced unemployed masses to prevent revolt.",11/2/19 15:07,neg
2598,100421,2,IdiotTracker,@existentialcoms That's one idea.  Another idea is that capitalism is a game. A very successful game in terms of allocating resources and motivating people. The downside is the game is not always fair and the stakes can be homelessness and starvation.,11/2/19 15:12,neg
2599,100421,3,advances__,@IdiotTracker @existentialcoms A game where people’s lives and wellbeing pay the price. Should an economic system have any business being a game tho?,11/2/19 15:16,neg
2600,100421,4,IdiotTracker,"@advances__ @existentialcoms It will always be a game in the sense of being a set of abstractions whose interactions are governed by rules. Socialism, mercantilism, communism and such are just different kinds of games.",11/2/19 15:21,neg
2601,100421,5,IdiotTracker,@advances__ @existentialcoms And the idea of a UBI is everyone gets enough resources to live with reasonable comfort.,11/2/19 15:22,neg
2602,100421,6,IdiotTracker,"@doikayt @existentialcoms And, again, the idea of a UBI -- the idea of a welfare state in general -- is we need not torture people. Incentives still work when starvation &amp; homelessness are taken off the table. Contrariwise, capitalism is so fabulously productive that we can skim a little off the top…",11/2/19 15:26,neg
2603,100421,7,IdiotTracker,@doikayt @existentialcoms …and have enough to ensure a decent life for all.,11/2/19 15:27,neg
2604,100422,1,ZachandMattShow,Bernie Sanders used to support universal basic income. What the hell happened?  https://t.co/8RK3UQWRh4,11/5/19 8:43,neg
2605,100422,2,WOFginger,@ZachandMattShow Andrew Yang used to support Medicare for All. What the hell happened?,11/5/19 13:55,neg
2606,100422,3,jetster224,@WOFginger @ZachandMattShow He does but he won’t force feed it to people You don’t force anything in America you don’t take their guns you don’t force them to be vegetarians you don’t force them to drive electric vehicles instead you show them alternatives and incentives then they will follow suit.,11/5/19 21:02,neg
